"brand","model","model_year","fuel_type","transmission","ext_col","int_col","accident","clean_title","Horsepower","Engine_Size","Cylinders","Mileage","Price"
"Chevrolet","Camaro 2SS",2010,"Gasoline","M/T","Yellow","Black","None reported","Yes",426,6.2,8,8949,30000
"BMW","750 i xDrive",2020,"Gasoline","8-Speed A/T","Black","Black","","No",523,4.4,8,25108,66000
"Land","Rover Range Rover 3.0L Supercharged HSE",2016,"Gasoline","Transmission w/Dual Shift Mode","Black","Black","None reported","Yes",380,3,6,103000,33999
"Porsche","911 Carrera 4 Cabriolet",2003,"Gasoline","Transmission w/Dual Shift Mode","Black","Black","At least 1 accident or damage reported","Yes",315,3.6,6,87600,32000
"Maserati","MC20 Base",2022,"Gasoline","8-Speed Automatic with Auto-Shift","Matte White","Black","None reported","Yes",332.283838699594,3,6,1087,279000
"Mercedes-Benz","CLA-Class CLA 250",2015,"Gasoline","A/T","Red","Black","At least 1 accident or damage reported","Yes",208,2,4,76753,15999
"Mercedes-Benz","Metris Base",2019,"Gasoline","A/T","Black","Brown","None reported","Yes",208,2,4,10500,79500
"Mercedes-Benz","E-Class E 350 4MATIC",2011,"Gasoline","7-Speed A/T","Silver","Black","None reported","Yes",268,3.5,6,199000,9250
"Lexus","LS 460 L",2007,"Gasoline","8-Speed A/T","Blue","Beige","None reported","Yes",380,4.6,8,127980,9999
"BMW","X6 xDrive40i",2023,"Hybrid","A/T","Red","White","None reported","Yes",335,3,6,16307,71400
"Audi","S5 3.0T Prestige",2021,"Gasoline","1-Speed Automatic","Daytona Gray Pearl Effect","Magma Red","None reported","No",332.283838699594,3,6,13566,57900
"Audi","Q7 Premium Plus",2022,"Hybrid","Automatic","Navarra Blue","Saiga Beige","None reported","No",332.283838699594,3.71083587046776,6,22588,52598
"Jaguar","XE 25t",2019,"Gasoline","Transmission w/Dual Shift Mode","White","Black","At least 1 accident or damage reported","Yes",247,2,4,41452,22500
"Genesis","G80 3.3T Sport",2019,"Gasoline","A/T","Red","Black","None reported","Yes",365,3.3,6,57500,32990
"BMW","M2 Competition",2020,"Gasoline","7-Speed A/T","Black","Black","None reported","Yes",405,3,6,500,70000
"Subaru","Impreza WRX Premium",2014,"Gasoline","5-Speed M/T","White","Black","None reported","Yes",265,2.5,4,55000,30000
"GMC","Sierra 2500 Base",2021,"Gasoline","A/T","White","Black","None reported","Yes",401,6.6,8,8210,55000
"Lincoln","Nautilus Reserve",2021,"Gasoline","8-Speed Automatic","Silver Radiance","Slate","None reported","No",332.283838699594,2.7,6,18160,46850
"Jaguar","XF XFR-S",2013,"Gasoline","8-Speed A/T","White","Black","","No",550,5,8,4279,70000
"Mercedes-Benz","Sprinter Normal Roof",2013,"Diesel","A/T","Silver","Black","At least 1 accident or damage reported","Yes",188,3,6,39748,54995
"Toyota","Land Cruiser Base",1998,"Gasoline","4-Speed A/T","White","Beige","At least 1 accident or damage reported","Yes",230,4.7,8,160000,12490
"Toyota","Tacoma PreRunner",2013,"Gasoline","A/T","Silver","Gray","None reported","Yes",159,2.7,4,65000,20500
"BMW","Z4 sDrive28i",2016,"Gasoline","8-Speed A/T","Black","Beige","None reported","Yes",240,2,4,59000,25000
"BMW","530e Base",2022,"Plug-In Hybrid","A/T","White","Black","None reported","Yes",288,2,4,22700,47000
"Mercedes-Benz","GLA 250 Base 4MATIC",2018,"E85 Flex Fuel","7-Speed A/T","White","Black","None reported","Yes",208,2,4,56578,20900
"Hyundai","Genesis 4.6",2010,"Gasoline","Transmission w/Dual Shift Mode","Silver","Black","At least 1 accident or damage reported","Yes",378,4.6,8,153332,10000
"Cadillac","ATS 3.6L Luxury",2013,"Gasoline","6-Speed A/T","Black","Red","None reported","Yes",321,3.6,6,89700,17999
"Lincoln","Town Car Signature",2002,"Gasoline","A/T","Black","Gray","At least 1 accident or damage reported","Yes",220,4.6,8,118600,5230
"GMC","Sierra 1500 SLT",2021,"Gasoline","A/T","Black","Black","None reported","Yes",420,6.2,8,23400,52000
"Mercedes-Benz","Sprinter High Roof",2015,"Diesel","A/T","White","Gray","None reported","Yes",188,3,6,110000,29000
"Jaguar","XJ Vanden Plas",2008,"Gasoline","6-Speed A/T","Black","Black","None reported","Yes",300,4.2,8,87888,11990
"Lexus","RC 350 Base",2015,"Gasoline","6-Speed Automatic","Black","Black","None reported","No",332.283838699594,3.5,6,73800,26999
"Audi","S3 2.0T Premium Plus",2015,"Gasoline","6-Speed A/T","Blue","Black","None reported","Yes",292,2,4,78124,21500
"Subaru","WRX Limited",2015,"Gasoline","6-Speed M/T","Red","Black","At least 1 accident or damage reported","Yes",268,2,4,91000,19000
"Dodge","Ram 2500 SLT Quad Cab",2003,"Gasoline","5-Speed A/T","White","Beige","At least 1 accident or damage reported","Yes",345,5.7,8,114000,10700
"Subaru","WRX Limited",2015,"Gasoline","6-Speed M/T","Blue","Black","None reported","Yes",268,2,4,76000,21000
"Audi","RS 4 4.2 quattro L",2008,"Gasoline","6-Speed M/T","Red","Black","At least 1 accident or damage reported","Yes",420,4.2,8,146500,30000
"Porsche","911 Carrera",2007,"Gasoline","6-Speed M/T","Silver","Gray","None reported","Yes",325,3.6,6,26021,53999
"Audi","A4 2.0T Premium Plus",2015,"E85 Flex Fuel","A/T","Black","Black","At least 1 accident or damage reported","Yes",220,2,4,73000,17200
"Audi","A4 3.2 Premium Plus quattro",2009,"Gasoline","6-Speed A/T","Gray","Beige","None reported","Yes",265,3.2,6,153000,8700
"Ford","Excursion Limited",2003,"Diesel","5-Speed A/T","Gold","Beige","None reported","Yes",325,6,8,67550,30000
"Ford","Excursion Limited",2004,"Gasoline","A/T","Gold","Gold","None reported","Yes",310,6.8,0,170000,8500
"Land","Rover Range Rover Sport 5.0L Supercharged Dynamic",2017,"Gasoline","Transmission w/Dual Shift Mode","Black","Beige","None reported","Yes",510,5,8,53000,47500
"Audi","Q8 3.0T Prestige",2019,"Hybrid","A/T","Gold","Black","At least 1 accident or damage reported","Yes",335,3,6,54900,48500
"BMW","X5 xDrive35i",2016,"Gasoline","8-Speed A/T","Black","Black","None reported","Yes",300,3,6,89000,24000
"Ford","Bronco Base",2022,"Gasoline","7-Speed M/T","Black","Black","None reported","Yes",275,2.3,4,6200,49000
"Ford","F-150 XLT",2021,"Gasoline","10-Speed Automatic","Silver","Black","None reported","Yes",332.283838699594,5,6,51808,42388
"Hyundai","Genesis Coupe 3.8 Track",2013,"Gasoline","6-Speed M/T","White","Black","At least 1 accident or damage reported","Yes",344,3.8,6,89000,12500
"Toyota","Camry LE",1999,"Gasoline","A/T","Gold","Beige","At least 1 accident or damage reported","Yes",133,2.2,4,86111,3500
"Mercedes-Benz","E-Class E 400 4MATIC",2018,"Gasoline","9-Speed Automatic","White","Saddle Brown","None reported","Yes",332.283838699594,3,6,45203,39853
"Audi","S5 3.0T Prestige",2022,"Gasoline","1-Speed Automatic","Daytona Gray Pearl Effect","Black","None reported","No",332.283838699594,3,6,14739,61900
"Buick","Enclave Premium",2017,"Gasoline","6-Speed Automatic","Iridium Metallic","Light Titanium","At least 1 accident or damage reported","Yes",332.283838699594,3.6,6,139105,17550
"Lamborghini","Gallardo LP560-4",2010,"Gasoline","6-Speed A/T","Gray","Black","None reported","Yes",560,5.2,0,45014,109499
"Ford","Mustang GT Premium",2011,"Gasoline","6-Speed M/T","Red","Black","None reported","Yes",412,5,8,101000,18500
"GMC","Yukon XL SLT",2016,"Gasoline","A/T","Black","Black","At least 1 accident or damage reported","Yes",355,5.3,8,93000,30000
"Ford","Mustang V6 Premium",2013,"Gasoline","6-Speed M/T","Black","Black","None reported","Yes",305,3.7,6,62500,16000
"Lexus","IS-F Base",2008,"Gasoline","8-Speed A/T","Blue","Black","At least 1 accident or damage reported","Yes",416,5,8,75000,29000
"BMW","435 i",2015,"Gasoline","8-Speed A/T","Gray","Beige","None reported","Yes",300,3,6,34455,28000
"Land","Rover Range Rover Supercharged",2010,"Gasoline","A/T","White","Black","None reported","Yes",510,5,8,130000,15500
"Mercedes-Benz","CLA-Class CLA 250",2014,"Gasoline","Transmission w/Dual Shift Mode","Gray","Black","At least 1 accident or damage reported","Yes",208,2,4,76170,16500
"GMC","Yukon SLT",2010,"E85 Flex Fuel","6-Speed A/T","White","Beige","At least 1 accident or damage reported","Yes",320,5.3,8,194500,9500
"BMW","535 i",2008,"Gasoline","A/T","Silver","Black","None reported","Yes",300,3,6,135000,5699
"Dodge","Charger GT",2021,"Gasoline","Transmission w/Dual Shift Mode","White","Gray","At least 1 accident or damage reported","Yes",300,3.6,6,33000,26999
"Hyundai","Genesis 3.8",2010,"Gasoline","Transmission w/Dual Shift Mode","Beige","Beige","None reported","Yes",290,3.8,6,98700,10340
"Honda","Civic Type R Touring",2018,"Gasoline","6-Speed M/T","Black","Black","At least 1 accident or damage reported","Yes",306,2,4,72900,35500
"Dodge","Durango R/T",2016,"Gasoline","A/T","Black","Black","None reported","Yes",360,5.7,8,135000,20000
"Chevrolet","Silverado 1500 Limited High Country",2022,"Gasoline","10-Speed A/T","Red","Black","None reported","Yes",355,5.3,8,2550,60000
"Jeep","Grand Cherokee Altitude",2020,"Gasoline","8-Speed Automatic","Granite Crystal Clearcoat Metallic","Black","","No",332.283838699594,3.6,6,35289,35470
"RAM","1500 Laramie",2022,"Gasoline","8-Speed Automatic","Diamond Black","Black","None reported","No",332.283838699594,5.7,6,14636,46599
"Chrysler","Crossfire Limited",2005,"Gasoline","5-Speed Automatic","White","Dark Gray","None reported","Yes",332.283838699594,3.2,6,24847,13046
"Nissan","Rogue SL",2019,"Gasoline","Automatic CVT","Magnetic Black","Charcoal","None reported","Yes",332.283838699594,2.5,6,29558,25884
"Audi","A6 55 Premium Plus",2023,"Gasoline","Automatic, 7-Spd S tronic Dual-Clutch","Chronos Gray Metallic","Black","None reported","No",332.283838699594,3.71083587046776,6,6581,59900
"Mercedes-Benz","AMG GT 53 Base",2020,"Hybrid","9-Speed A/T","Gray","Black","None reported","Yes",429,3,6,22000,83999
"Acura","ILX Technology Plus Package",2017,"Gasoline","Transmission w/Dual Shift Mode","Black","Unknown","At least 1 accident or damage reported","Yes",201,2.4,4,68200,15750
"Land","Rover Range Rover P530 SE SWB",2023,"Gasoline","8-Speed A/T","White","Red","None reported","Yes",523,4.4,8,2800,175000
"Ford","Expedition Platinum",2019,"Gasoline","10-Speed Automatic","White","Platinum","None reported","Yes",332.283838699594,3.5,6,51300,48295
"BMW","M3 Base",2008,"Gasoline","6-Speed M/T","Gray","Black","None reported","Yes",414,4,8,133500,18500
"INFINITI","M37 x",2012,"Gasoline","7-Speed A/T","Gray","Black","None reported","Yes",330,3.7,6,49000,19900
"BMW","650 i",2008,"Gasoline","A/T","Black","Beige","None reported","Yes",360,4.8,8,125470,8000
"Mazda","RX-8 Grand Touring",2008,"Gasoline","6-Speed M/T","Red","Black","None reported","Yes",232,1.3,6,81219,8500
"Porsche","Boxster Base",1999,"Gasoline","5-Speed M/T","Blue","Gray","None reported","Yes",201,2.5,6,72000,12250
"Acura","ILX Premium & A-SPEC Packages",2019,"Gasoline","8-Speed A/T","Gray","Black","None reported","Yes",201,2.4,4,19500,25000
"Porsche","911 Carrera S",2017,"Gasoline","7-Speed M/T","Red","Black","None reported","Yes",420,3,6,20561,105000
"Lexus","LX 570 Base",2016,"Gasoline","8-Speed A/T","White","Brown","None reported","Yes",383,5.7,8,33655,62900
"Toyota","Highlander Limited Platinum",2015,"Gasoline","A/T","White","Beige","None reported","Yes",270,3.5,6,135140,23500
"Maserati","Ghibli Base",2015,"Gasoline","8-Speed A/T","Black","Brown","None reported","Yes",345,3,6,73000,17999
"Land","Rover Range Rover 3.0L Supercharged HSE",2017,"Gasoline","A/T","White","Beige","At least 1 accident or damage reported","Yes",380,3,6,55000,58000
"Chevrolet","Cruze LTZ",2013,"Gasoline","A/T","Blue","Black","At least 1 accident or damage reported","Yes",138,1.4,4,87000,10000
"BMW","325 xi",2006,"Gasoline","6-Speed A/T","Silver","Black","None reported","Yes",215,3,6,137825,4000
"Acura","MDX Technology",2008,"Gasoline","A/T","Gray","Black","None reported","Yes",300,3.7,6,184421,5000
"Lincoln","MKC Base",2015,"Gasoline","6-Speed A/T","White","Black","At least 1 accident or damage reported","Yes",240,2,4,95000,14900
"Kia","Sportage Nightfall",2022,"Gasoline","6-Speed Automatic","Pacific Blue","Black","At least 1 accident or damage reported","Yes",332.283838699594,2.4,6,26468,27875
"Bentley","Arnage R",2003,"Gasoline","4-Speed A/T","Gray","Gray","None reported","Yes",400,6.75,8,55050,34995
"Kia","Sorento LX",2021,"Gasoline","A/T","White","Black","None reported","Yes",191,2.5,4,54200,23800
"Lexus","SC 430 Base",2002,"Gasoline","5-Speed A/T","Blue","Brown","None reported","Yes",300,4.3,8,109762,15000
"Land","Rover Range Rover Evoque Base",2012,"Gasoline","6-Speed A/T","Gray","Black","None reported","Yes",240,2,4,92080,14500
"Acura","TLX Type S w/Performance Tire",2023,"Gasoline","10-Speed A/T","Black","Black","None reported","Yes",355,3,6,1798,53000
"GMC","Sierra 1500 SLE Crew Cab",2006,"Gasoline","A/T","Silver","Black","None reported","Yes",295,5.3,8,167500,14500
"GMC","Sierra 1500 Denali Ultimate",2023,"Gasoline","10-Speed A/T","White","Brown","None reported","Yes",420,6.2,8,2500,84000
"Mercedes-Benz","E-Class E 400",2016,"Gasoline","7-Speed A/T","White","Beige","At least 1 accident or damage reported","Yes",329,3,6,77000,24000
"MINI","Hardtop Cooper",2019,"Gasoline","6-Speed A/T","Black","Black","None reported","Yes",134,1.5,3,19850,24000
"Ford","Bronco Outer Banks Advanced",2023,"Gasoline","10-Speed A/T","Gray","Gray","None reported","Yes",275,2.3,4,3400,57000
"Ford","Bronco",2021,"Gasoline","10-Speed Automatic","Blue","Black Onyx","None reported","No",332.283838699594,2.7,6,3596,56900
"Ford","F-350 Lariat Super Duty Crew Cab",2009,"Diesel","5-Speed A/T","White","Beige","None reported","Yes",350,6.4,8,130200,28900
"Land","Rover Discovery Sport SE",2017,"Gasoline","9-Speed A/T","White","Gray","None reported","Yes",240,2,4,48200,24998
"GMC","Yukon XL SLT",2016,"Gasoline","6-Speed A/T","Black","Black","At least 1 accident or damage reported","Yes",355,5.3,8,183544,22000
"Ford","Focus RS Base",2016,"Gasoline","6-Speed M/T","Blue","Black","None reported","Yes",350,2.3,4,14900,39000
"Ford","Bronco Badlands Advanced",2022,"Gasoline","10-Speed A/T","Blue","Black","None reported","Yes",315,2.7,6,4200,65994
"Hyundai","Genesis 5",2012,"Gasoline","Transmission w/Dual Shift Mode","Black","Black","None reported","Yes",429,5,8,15698,19000
"Jeep","Wrangler Unlimited Rubicon",2022,"Gasoline","8-Speed A/T","Gray","Brown","None reported","Yes",285,3.6,6,1750,65500
"BMW","X4 xDrive30i",2022,"Gasoline","A/T","Blue","Brown","None reported","Yes",248,2,4,34800,46000
"Jaguar","F-PACE S",2020,"Gasoline","Automatic","Eiger Grey Metallic","Ebony/Light Oyster Stitch","None reported","No",332.283838699594,3.71083587046776,6,35580,46998
"Acura","RSX Type S",2006,"Gasoline","6-Speed M/T","Black","Gray","","No",201,2,4,71400,14990
"Mazda","MX-5 Miata Base",2003,"Gasoline","5-Speed M/T","White","Beige","None reported","Yes",142,1.8,4,9260,22000
"GMC","Yukon XL SLT",2023,"Gasoline","A/T","Black","Black","None reported","Yes",355,5.3,8,28500,67800
"Mercedes-Benz","E-Class E 350 4MATIC",2008,"Gasoline","5-Speed A/T","Black","Black","None reported","Yes",268,3.5,6,91900,8900
"INFINITI","G35 Base",2004,"Gasoline","5-Speed A/T","Beige","Beige","None reported","Yes",260,3.5,6,130000,7500
"Cadillac","XTS Premium",2013,"Gasoline","6-Speed Automatic","White Diamond Tri-Coat","Shale","At least 1 accident or damage reported","Yes",332.283838699594,3.6,6,56860,21995
"MINI","Hardtop Cooper S",2017,"Gasoline","6-Speed M/T","Silver","Black","None reported","Yes",189,2,4,44300,20784
"BMW","X5 xDrive35i",2014,"Gasoline","Transmission w/Dual Shift Mode","Black","Black","","No",300,3,6,120000,20000
"Mercedes-Benz","SL-Class SL 550",2013,"Gasoline","7-Speed A/T","Black","Beige","None reported","Yes",429,4.6,8,72500,31450
"RAM","1500 Tradesman/Express",2017,"Gasoline","8-Speed A/T","Blue","Beige","At least 1 accident or damage reported","Yes",395,5.7,8,72000,24200
"BMW","135 i",2011,"Gasoline","7-Speed A/T","Black","Beige","None reported","Yes",300,3,6,132000,11000
"Rolls-Royce","Phantom",2018,"Gasoline","8-Speed Automatic","–","Unknown","None reported","Yes",332.283838699594,6.8,6,7585,599000
"Hyundai","IONIQ 5 SE",2022,"","A/T","White","Black","None reported","Yes",320,3.71083587046776,6,18500,42000
"Lexus","LS 430 Base",2002,"Gasoline","A/T","Silver","Gray","At least 1 accident or damage reported","Yes",290,4.3,8,42000,15999
"Jaguar","F-PACE S",2023,"Gasoline","Automatic","Santorin Black","Black","None reported","No",332.283838699594,3.71083587046776,6,4624,56998
"BMW","M5 Base",2006,"Gasoline","Transmission w/Dual Shift Mode","Black","Black","None reported","Yes",500,5,0,106000,19500
"Hyundai","Santa Fe SE",2022,"Gasoline","8-Speed Automatic","Stormy Sea","Black","None reported","No",332.283838699594,2.5,6,13610,27450
"Lamborghini","Urus Base",2019,"Gasoline","8-Speed Automatic","Gray","Brown","None reported","No",332.283838699594,4,6,16876,209900
"Ford","Expedition Timberline",2023,"Gasoline","10-Speed Automatic","Dark Matter Metallic","Black Onyx","At least 1 accident or damage reported","Yes",332.283838699594,3.5,6,8911,77430
"Chevrolet","Silverado 1500 LT Trail Boss",2021,"Gasoline","10-Speed Automatic","Silver Ice Metallic","Jet Black","None reported","No",332.283838699594,5.3,6,48641,43666
"GMC","Sierra 1500 SLT",2021,"Gasoline","A/T","White","Black","None reported","Yes",420,6.2,8,11250,70250
"Ford","Mustang Premium",2007,"Gasoline","A/T","Red","Black","None reported","Yes",210,4,6,126000,9000
"BMW","M5 Base",2008,"Gasoline","7-Speed A/T","Silver","Silver","None reported","Yes",500,5,0,77750,21000
"Toyota","Tacoma SR",2020,"Gasoline","6-Speed A/T","Gray","Gray","None reported","Yes",278,3.5,6,27363,35000
"Porsche","Cayenne Base",2019,"Gasoline","8-Speed Automatic","White","Black","None reported","Yes",332.283838699594,3,6,30951,80140
"Ford","F-150 Lightning XLT",2023,"","A/T","Gray","Gold","None reported","Yes",563,3.71083587046776,6,208,89000
"Dodge","Durango GT",2021,"Gasoline","8-Speed Automatic","Billet Clearcoat Metallic","Black","None reported","No",332.283838699594,3.6,6,20386,32999
"BMW","330e iPerformance",2018,"Plug-In Hybrid","Transmission w/Dual Shift Mode","Black","Black","None reported","Yes",247,2,4,45253,24995
"GMC","Terrain Denali",2016,"Gasoline","6-Speed A/T","White","Black","None reported","Yes",301,3.6,6,144000,18400
"Ford","Excursion Limited",2004,"Diesel","5-Speed A/T","Gold","Gold","None reported","Yes",325,6,8,76163,20500
"Hyundai","Genesis 3.8",2015,"Gasoline","8-Speed A/T","Silver","Gray","","No",311,3.8,6,61300,20150
"Mitsubishi","Mirage ES",2017,"Gasoline","A/T","Blue","Black","None reported","Yes",78,1.2,3,35698,8750
"Mercedes-Benz","E-Class E 350 4MATIC",2010,"Gasoline","7-Speed A/T","Black","Black","None reported","Yes",268,3.5,6,27000,22500
"Mazda","Mazda3 i Sport",2015,"Gasoline","Transmission w/Dual Shift Mode","Red","Black","None reported","Yes",155,2,4,162000,11500
